Date,ABBOTINDIA.NS,ACC.NS,ADANIENSOL.NS,ADANIGREEN.NS,ADANIPORTS.NS,ALKEM.NS,AMBUJACEM.NS,ASIANPAINT.NS,AUROPHARMA.NS,DMART.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJHLDNG.NS,BANDHANBNK.NS,BANKBARODA.NS,BERGEPAINT.NS,BHARTIARTL.NS,BIOCON.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,CONCOR.NS,DABUR.NS,DIVISLAB.NS,DLF.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GICRE.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,HINDZINC.NS,HINDPETRO.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,IGL.NS,INDUSTOWER.NS,INDUSINDBK.NS,NAUKRI.NS,INFY.NS,INDIGO.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,LUPIN.NS,M&M.NS,MARICO.NS,MARUTI.NS,MUTHOOTFIN.NS,NESTLEIND.NS,NMDC.NS,NTPC.NS,OFSS.NS,ONGC.NS,PGHH.NS,PETRONET.NS,PIDILITIND.NS,PEL.NS,PNB.NS,PFC.NS,POWERGRID.NS,RELIANCE.NS,MOTHERSON.NS,SBIN.NS,SBICARD.NS,SBILIFE.NS,SHREECEM.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TCS.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,ULTRACEMCO.NS,UBL.NS,MCDOWELL-N.NS,UPL.NS,WIPRO.NS,ZYDUSLIFE.NS
2023-02-27,20582.349609375,1694.800048828125,,462.2000122070313,562.0,3272.60009765625,329.8999938964844,2749.89990234375,458.2000122070313,3491.300048828125,854.3499755859375,3639.85009765625,6194.5,6086.89990234375,227.3999938964844,159.0,464.125,752.9000244140625,229.6000061035156,17878.349609375,320.45001220703125,4388.25,950.2000122070312,216.9499969482422,1459.699951171875,590.25,526.2000122070312,2858.5,349.95001220703125,4421.0,3131.050048828125,104.1500015258789,141.35000610351562,914.0,1571.5999755859375,1169.3499755859375,1083.949951171875,1803.5999755859373,1592.9000244140625,488.7000122070313,2437.550048828125,411.7999877929688,2468.14990234375,308.6000061035156,214.3000030517578,856.4000244140625,1097.4000244140625,405.2000122070313,435.5499877929688,167.0,1081.949951171875,3519.699951171875,1509.300048828125,1838.050048828125,76.8499984741211,382.2000122070313,680.5,1725.949951171875,2113.699951171875,4775.0,654.5999755859375,1257.4000244140625,490.1000061035156,8632.2001953125,958.75,18622.75,112.0999984741211,172.39999389648438,3159.449951171875,155.25,13696.7998046875,223.35000610351562,2279.64990234375,783.5499877929688,48.099998474121094,114.72000122070312,164.39999389648438,2367.85009765625,78.44999694824219,527.7000122070312,746.5,1129.1500244140625,25645.05078125,3201.89990234375,965.0499877929688,710.2999877929688,417.95001220703125,3331.85009765625,1113.949951171875,2401.0,1477.3499755859375,7186.64990234375,1434.75,740.0,708.2999877929688,390.3500061035156,456.04998779296875
2023-02-28,20210.55078125,1731.699951171875,,485.2999877929688,592.4500122070312,3175.0,342.1000061035156,2828.800048828125,462.75,3416.949951171875,844.0999755859375,3661.199951171875,6112.10009765625,6254.14990234375,230.8999938964844,159.0,483.0,742.25,229.1499938964844,17996.25,317.3500061035156,4461.75,906.4000244140624,215.3999938964844,1473.5,590.5,532.5999755859375,2825.60009765625,351.6499938964844,4316.60009765625,3105.89990234375,102.6500015258789,145.6999969482422,923.2999877929688,1578.550048828125,1197.050048828125,1077.5999755859375,1809.75,1599.5999755859375,488.7999877929688,2419.10009765625,399.2000122070313,2460.64990234375,304.0,215.25,854.8499755859375,1101.8499755859375,408.8999938964844,438.6499938964844,170.89999389648438,1077.699951171875,3491.699951171875,1487.550048828125,1856.3499755859373,76.05000305175781,376.7000122070313,667.2000122070312,1729.25,2109.14990234375,4722.0498046875,659.25,1269.5999755859375,491.8999938964844,8624.349609375,972.5999755859376,18670.0,111.0999984741211,170.5,3169.10009765625,152.0500030517578,13771.349609375,222.5500030517578,2300.800048828125,770.6500244140625,48.349998474121094,116.31999969482422,166.6875,2322.550048828125,79.6500015258789,522.7999877929688,750.4500122070312,1121.0,26087.94921875,3246.60009765625,956.5999755859375,715.2999877929688,420.70001220703125,3312.85009765625,1100.25,2372.800048828125,1459.8499755859375,7261.2998046875,1446.9000244140625,740.5999755859375,694.2000122070312,387.04998779296875,465.79998779296875
2023-03-01,20460.599609375,1769.449951171875,,509.5499877929688,602.0999755859375,3119.199951171875,353.6000061035156,2840.89990234375,463.6499938964844,3439.35009765625,865.1500244140625,3731.64990234375,6154.85009765625,6303.7001953125,235.1499938964844,164.39999389648438,483.9166564941406,750.2000122070312,227.1499938964844,18302.25,315.8999938964844,4379.7998046875,899.5999755859375,218.75,1482.5,599.2000122070312,527.25,2845.300048828125,355.6499938964844,4344.2001953125,3138.800048828125,103.4000015258789,143.3000030517578,912.0499877929688,1593.6500244140625,1214.550048828125,1101.0999755859375,1809.3499755859373,1598.050048828125,489.75,2431.10009765625,413.0499877929688,2466.25,311.54998779296875,215.1999969482422,856.2999877929688,1100.449951171875,407.8500061035156,439.8500061035156,171.4499969482422,1100.449951171875,3510.85009765625,1496.050048828125,1843.699951171875,76.94999694824219,378.7000122070313,676.7000122070312,1744.9000244140625,2115.300048828125,4743.7998046875,661.4000244140625,1272.1500244140625,495.9500122070313,8764.150390625,960.4000244140624,18778.849609375,114.5999984741211,172.25,3162.75,154.8000030517578,13913.2998046875,220.25,2307.5,778.5,50.150001525878906,119.55999755859375,164.1750030517578,2343.89990234375,81.4000015258789,536.7000122070312,751.7000122070312,1118.1500244140625,26329.5,3257.14990234375,959.2999877929688,715.25,426.0,3385.699951171875,1126.9000244140625,2382.39990234375,1475.3499755859375,7274.14990234375,1464.199951171875,741.8499755859375,713.2999877929688,390.95001220703125,473.54998779296875
2023-03-02,20094.849609375,1801.3499755859375,,535.0,622.9000244140625,3126.5,370.7000122070313,2833.89990234375,462.8999938964844,3443.199951171875,845.4500122070312,3715.25,6083.0,6233.10009765625,234.3000030517578,164.64999389648438,485.625,740.0999755859375,223.5,18180.25,321.04998779296875,4394.2001953125,886.4500122070312,222.8500061035156,1497.6500244140625,594.2999877929688,530.0999755859375,2861.14990234375,355.29998779296875,4390.60009765625,3125.5,103.0500030517578,143.0,912.4500122070312,1598.5,1198.050048828125,1105.949951171875,1791.0999755859375,1584.449951171875,482.7999877929688,2463.35009765625,410.7999877929688,2455.35009765625,312.5,218.0500030517578,854.0,1086.8499755859375,398.4500122070313,431.2999877929688,170.25,1102.050048828125,3504.10009765625,1472.1500244140625,1853.4000244140625,77.9000015258789,375.5499877929688,675.0999755859375,1721.699951171875,2121.60009765625,4705.5498046875,659.75,1251.550048828125,499.0,8548.75,954.7999877929688,18481.75,113.9000015258789,170.8000030517578,3147.449951171875,154.0500030517578,13875.25,221.89999389648438,2309.89990234375,764.3499755859375,49.75,120.27999877929688,165.2624969482422,2326.050048828125,80.75,533.75,747.2999877929688,1100.1500244140625,26576.80078125,3132.050048828125,965.2999877929688,707.3499755859375,420.45001220703125,3321.449951171875,1109.800048828125,2358.949951171875,1500.199951171875,7289.2001953125,1457.699951171875,735.6500244140625,705.9000244140625,388.04998779296875,466.75
2023-03-03,20161.94921875,1894.050048828125,,561.75,684.6500244140625,3159.199951171875,391.8500061035156,2828.85009765625,459.9500122070313,3463.25,852.6500244140625,3732.0,6100.0498046875,6152.64990234375,233.4499969482422,172.89999389648438,483.9583435058594,764.4000244140625,225.5500030517578,17983.75,321.3999938964844,4411.9501953125,878.6500244140625,222.9499969482422,1500.9000244140625,605.0999755859375,534.7999877929688,2850.39990234375,360.25,4437.9501953125,3127.300048828125,105.25,145.5,925.75,1596.25,1205.050048828125,1119.0,1796.25,1615.9000244140625,489.9500122070313,2461.550048828125,416.8999938964844,2471.0,311.75,218.8999938964844,868.5499877929688,1079.0999755859375,405.5499877929688,430.3999938964844,167.0,1126.4000244140625,3515.64990234375,1479.300048828125,1865.1500244140625,78.19999694824219,384.9500122070313,682.2999877929688,1751.0,2152.050048828125,4710.35009765625,662.8499755859375,1268.5999755859375,499.5,8601.25,950.2000122070312,18449.900390625,113.4499969482422,172.60000610351562,3153.199951171875,154.25,14061.400390625,222.9499969482422,2318.75,782.8499755859375,51.79999923706055,124.12000274658203,166.5749969482422,2385.39990234375,80.05000305175781,561.2000122070312,750.3499755859375,1129.25,25655.900390625,3163.60009765625,966.9000244140625,709.8499755859375,428.0,3342.14990234375,1085.1500244140625,2396.10009765625,1493.25,7215.9501953125,1464.8499755859375,756.0,710.0,390.45001220703125,472.95001220703125
2023-03-06,20575.55078125,1865.800048828125,,589.7999877929688,690.75,3157.449951171875,385.5,2864.550048828125,466.8500061035156,3437.14990234375,859.5,3723.050048828125,6134.85009765625,6312.0,232.25,173.10000610351562,488.5833435058594,766.5999755859375,226.3999938964844,18095.849609375,324.54998779296875,4319.85009765625,880.9000244140625,224.8999938964844,1508.5999755859375,602.25,537.0,2846.800048828125,359.8500061035156,4439.2001953125,3166.199951171875,109.0500030517578,145.35000610351562,915.75,1598.550048828125,1225.0,1126.699951171875,1796.550048828125,1627.300048828125,490.1499938964844,2479.699951171875,414.5,2484.85009765625,311.95001220703125,220.3999938964844,867.75,1092.550048828125,405.3999938964844,445.0499877929688,166.3000030517578,1120.5999755859375,3552.10009765625,1507.449951171875,1855.75,79.25,388.1499938964844,674.25,1751.0,2141.14990234375,4821.2001953125,662.4500122070312,1270.449951171875,500.9500122070313,8631.4501953125,952.9000244140624,18514.849609375,114.0999984741211,176.8000030517578,3236.5,158.1999969482422,13976.25,224.4499969482422,2351.0,780.25,51.29999923706055,129.39999389648438,170.3625030517578,2408.699951171875,83.19999694824219,561.7000122070312,757.1500244140625,1128.699951171875,25571.44921875,3222.14990234375,965.25,713.5999755859375,440.1000061035156,3371.85009765625,1090.050048828125,2403.449951171875,1502.449951171875,7200.60009765625,1462.550048828125,756.4500122070312,711.0499877929688,393.75,476.1499938964844
2023-03-08,20615.400390625,1886.5,,619.25,712.0499877929688,3141.5,392.1000061035156,2859.550048828125,462.0499877929688,3389.699951171875,860.9500122070312,3811.199951171875,5996.85009765625,6355.75,230.1000061035156,174.0,489.5416564941406,766.5499877929688,223.6000061035156,18723.94921875,326.1000061035156,4339.64990234375,877.25,224.8500061035156,1501.8499755859375,606.25,531.8499755859375,2834.5,363.0499877929688,4426.25,3204.39990234375,111.25,143.6999969482422,920.5499877929688,1601.0999755859375,1221.9000244140625,1120.6500244140625,1799.4000244140625,1630.550048828125,495.2000122070313,2478.050048828125,407.75,2485.10009765625,309.95001220703125,223.75,872.0999755859375,1093.4000244140625,407.4500122070313,447.1000061035156,160.60000610351562,1174.25,3501.60009765625,1492.699951171875,1901.800048828125,79.19999694824219,392.3999938964844,675.4000244140625,1740.199951171875,2170.800048828125,4781.4501953125,664.25,1289.949951171875,496.4500122070313,8693.900390625,948.4000244140624,18518.25,114.4499969482422,178.85000610351562,3236.199951171875,158.25,13889.650390625,230.25,2348.10009765625,776.0499877929688,51.5,134.72000122070312,171.03750610351562,2417.35009765625,83.55000305175781,564.7999877929688,750.1500244140625,1129.199951171875,26014.69921875,3287.449951171875,957.5,720.5,439.29998779296875,3390.39990234375,1078.300048828125,2397.10009765625,1513.6500244140625,7267.25,1454.800048828125,751.2999877929688,716.7000122070312,392.6000061035156,471.45001220703125
2023-03-09,20680.150390625,1860.0999755859373,,650.2000122070312,697.25,3163.800048828125,384.7000122070313,2853.550048828125,457.5,3397.85009765625,867.7999877929688,3813.5,5901.2998046875,6254.25,226.8500061035156,171.5500030517578,491.75,773.4000244140625,223.8500061035156,18470.849609375,324.8500061035156,4291.7001953125,881.75,224.8000030517578,1488.8499755859375,594.8499755859375,526.6500244140625,2810.199951171875,357.1000061035156,4380.9501953125,3146.699951171875,108.6500015258789,145.0500030517578,904.5499877929688,1601.25,1210.199951171875,1116.6500244140625,1783.25,1630.699951171875,491.25,2443.800048828125,408.8500061035156,2461.39990234375,311.6499938964844,226.8500061035156,855.9500122070312,1084.050048828125,397.6000061035156,446.5499877929688,156.75,1169.800048828125,3511.699951171875,1480.4000244140625,1867.050048828125,78.69999694824219,387.5,680.2000122070312,1716.699951171875,2193.199951171875,4738.0,658.0499877929688,1248.1500244140625,492.8500061035156,8541.9501953125,943.8499755859376,18535.69921875,114.1500015258789,179.4499969482422,3227.10009765625,156.3000030517578,13827.400390625,230.6999969482422,2308.550048828125,768.7999877929688,50.900001525878906,134.52000427246094,169.35000610351562,2359.25,82.69999694824219,558.9000244140625,767.0999755859375,1096.699951171875,25560.849609375,3299.300048828125,952.7000122070312,709.25,432.20001220703125,3336.85009765625,1060.0,2368.25,1498.449951171875,7242.9501953125,1440.0,744.75,712.0999755859375,390.1000061035156,468.70001220703125
2023-03-10,20554.650390625,1846.9000244140625,,682.7000122070312,697.7999877929688,3145.85009765625,378.3500061035156,2830.199951171875,453.5,3391.85009765625,851.9000244140625,3821.89990234375,5874.14990234375,6066.2001953125,224.8500061035156,167.8000030517578,490.9166564941406,773.75,223.75,18389.30078125,326.04998779296875,4311.0,881.2000122070312,224.3500061035156,1497.0999755859375,585.0999755859375,529.9500122070312,2787.5,350.04998779296875,4395.5498046875,3116.10009765625,111.0500030517578,142.6999969482422,916.3499755859376,1595.9000244140625,1215.800048828125,1116.300048828125,1757.3499755859375,1588.6500244140625,490.25,2440.300048828125,405.6499938964844,2465.449951171875,304.3999938964844,229.6999969482422,842.6500244140625,1075.1500244140625,394.0,443.8999938964844,155.3000030517578,1144.800048828125,3456.89990234375,1471.550048828125,1889.800048828125,78.9000015258789,388.0,679.4000244140625,1699.300048828125,2157.85009765625,4640.10009765625,656.0999755859375,1226.699951171875,496.6000061035156,8601.5498046875,942.75,18485.75,114.5,180.75,3242.199951171875,155.8000030517578,13757.599609375,231.89999389648438,2313.5,745.4000244140625,49.900001525878906,133.63999938964844,169.91250610351562,2322.699951171875,83.05000305175781,547.3499755859375,753.75,1095.9000244140625,26181.75,3309.050048828125,955.5499877929688,704.4000244140625,435.8500061035156,3331.0,1061.25,2375.5,1511.5,7226.39990234375,1441.199951171875,746.8499755859375,711.6500244140625,389.1000061035156,474.8999938964844
2023-03-13,20263.599609375,1770.0,,716.7999877929688,681.2000122070312,3066.64990234375,368.0,2784.199951171875,448.6499938964844,3351.75,832.3499755859375,3778.449951171875,5833.5498046875,6008.64990234375,217.8999938964844,163.89999389648438,483.375,765.2999877929688,218.1499938964844,17966.099609375,322.6000061035156,4307.60009765625,874.7999877929688,220.8000030517578,1502.050048828125,580.0999755859375,523.5499877929688,2767.0,342.70001220703125,4370.39990234375,3033.39990234375,110.1999969482422,140.6999969482422,915.3499755859376,1562.050048828125,1205.449951171875,1098.5999755859375,1712.5,1568.550048828125,478.9500122070313,2387.050048828125,402.25,2455.10009765625,300.45001220703125,228.25,828.4000244140625,1081.0999755859375,392.7000122070313,435.8500061035156,153.0500030517578,1060.0999755859375,3425.5,1435.0999755859375,1858.9000244140625,77.80000305175781,383.6499938964844,675.5999755859375,1673.9000244140625,2133.85009765625,4616.0,654.2999877929688,1193.449951171875,490.75,8518.400390625,929.0999755859376,18317.44921875,114.4499969482422,179.6999969482422,3182.949951171875,155.8000030517578,13604.7001953125,225.5500030517578,2292.550048828125,706.3499755859375,48.150001525878906,130.75999450683594,169.5749969482422,2284.5,79.80000305175781,530.0,735.0,1072.5,25766.94921875,3269.949951171875,954.0999755859375,694.1500244140625,422.3999938964844,3281.949951171875,1133.800048828125,2332.0,1508.699951171875,7075.60009765625,1434.199951171875,754.4000244140625,704.7000122070312,385.45001220703125,466.20001220703125
2023-03-14,20329.0,1738.4000244140625,,706.0999755859375,654.5,3086.800048828125,353.3999938964844,2745.60009765625,450.4500122070313,3350.949951171875,832.8499755859375,3752.89990234375,5731.5498046875,6128.64990234375,206.0500030517578,162.39999389648438,484.6666564941406,771.7999877929688,217.8000030517578,18002.75,326.20001220703125,4292.9501953125,872.0499877929688,221.0500030517578,1500.449951171875,585.6500244140625,526.5,2757.050048828125,347.1000061035156,4349.5498046875,3016.89990234375,110.0,137.4499969482422,914.7999877929688,1561.199951171875,1176.800048828125,1084.050048828125,1713.0999755859375,1564.3499755859375,470.5499877929688,2373.449951171875,402.7000122070313,2442.449951171875,294.8500061035156,228.6999969482422,830.3499755859375,1072.0,387.0499877929688,427.9500122070313,151.89999389648438,1064.0,3375.800048828125,1420.0,1862.75,77.69999694824219,379.7000122070313,672.0499877929688,1648.25,2144.199951171875,4566.9501953125,656.2000122070312,1160.800048828125,485.25,8512.150390625,924.1500244140624,18264.650390625,116.4000015258789,177.89999389648438,3164.199951171875,153.3000030517578,13600.349609375,229.10000610351562,2302.25,680.0999755859375,48.150001525878906,128.83999633789062,168.89999389648438,2275.949951171875,78.80000305175781,525.4000244140625,725.2000122070312,1077.0999755859375,25224.75,3252.89990234375,957.2000122070312,693.2999877929688,416.6499938964844,3214.949951171875,1115.300048828125,2355.60009765625,1520.5999755859375,7063.9501953125,1445.300048828125,768.3499755859375,697.6500244140625,379.45001220703125,470.54998779296875
2023-03-15,20367.5,1740.0,,740.4000244140625,679.3499755859375,3079.85009765625,365.1499938964844,2827.39990234375,458.3500061035156,3337.25,824.0499877929688,3730.0,5718.75,6041.10009765625,205.8000030517578,159.1999969482422,492.625,756.6500244140625,221.25,18043.599609375,330.29998779296875,4243.10009765625,877.9500122070312,219.8999938964844,1498.5,589.9000244140625,521.8499755859375,2775.800048828125,345.45001220703125,4394.5,3006.89990234375,109.0500030517578,135.6999969482422,907.4000244140624,1550.5999755859375,1186.4000244140625,1079.6500244140625,1676.75,1541.9000244140625,466.7000122070313,2379.449951171875,406.1499938964844,2406.10009765625,295.1000061035156,230.3500061035156,825.9000244140625,1060.6500244140625,384.0499877929688,421.1000061035156,149.39999389648438,1044.3499755859375,3381.449951171875,1419.6500244140625,1867.25,78.5999984741211,379.3999938964844,679.6500244140625,1665.949951171875,2176.64990234375,4592.2998046875,658.2999877929688,1160.3499755859375,485.6000061035156,8474.9501953125,915.7999877929688,17993.349609375,117.0,178.1999969482422,3200.14990234375,152.5500030517578,13429.9501953125,236.6999969482422,2311.449951171875,672.7000122070312,47.70000076293945,128.67999267578125,171.22500610351562,2237.050048828125,76.80000305175781,517.5499877929688,733.3499755859375,1067.050048828125,25331.099609375,3280.60009765625,951.4000244140625,687.5499877929688,411.3500061035156,3198.89990234375,1114.4000244140625,2399.10009765625,1540.050048828125,7100.75,1442.4000244140625,761.9500122070312,702.4500122070312,375.75,473.3999938964844
2023-03-16,20704.0,1750.300048828125,,777.4000244140625,679.5999755859375,3155.050048828125,378.7999877929688,2893.25,473.25,3382.14990234375,830.5499877929688,3800.199951171875,5715.10009765625,6113.35009765625,204.3999938964844,159.75,503.0833435058594,745.9500122070312,221.8500061035156,18118.349609375,350.8999938964844,4311.2001953125,883.4500122070312,220.8500061035156,1500.1500244140625,592.3499755859375,534.5,2801.60009765625,360.04998779296875,4383.75,3035.449951171875,109.5500030517578,132.14999389648438,932.3499755859376,1560.449951171875,1185.050048828125,1072.4000244140625,1682.6500244140625,1551.9000244140625,461.3999938964844,2370.949951171875,384.9500122070313,2459.35009765625,304.8500061035156,244.5,823.9000244140625,1061.300048828125,409.6499938964844,427.5,153.1999969482422,1017.7999877929688,3425.85009765625,1404.0999755859375,1865.3499755859373,79.9000015258789,381.4500122070313,662.4000244140625,1663.550048828125,2173.60009765625,4553.0498046875,666.2000122070312,1167.050048828125,488.6000061035156,8437.4501953125,930.2999877929688,18450.650390625,113.1500015258789,179.60000610351562,3205.39990234375,152.1999969482422,13390.099609375,237.85000610351562,2341.199951171875,691.9000244140625,48.0,126.5199966430664,174.1125030517578,2225.89990234375,68.5,524.5,727.7000122070312,1062.6500244140625,25472.94921875,3263.800048828125,967.4000244140625,694.0,415.70001220703125,3185.0,1117.75,2450.35009765625,1551.6500244140625,7104.60009765625,1453.949951171875,776.4500122070312,696.4000244140625,372.8500061035156,479.6499938964844
2023-03-17,20928.30078125,1730.4000244140625,,816.25,680.3499755859375,3113.25,378.4500122070313,2862.64990234375,477.7999877929688,3311.300048828125,837.4000244140625,3814.39990234375,5732.35009765625,5985.75,207.3999938964844,160.0500030517578,494.5416564941406,757.25,202.3000030517578,18113.599609375,351.3999938964844,4362.5498046875,874.0499877929688,221.6499938964844,1487.8499755859375,594.5999755859375,536.1500244140625,2791.5,375.25,4436.14990234375,2974.60009765625,110.1500015258789,135.0,947.4500122070312,1585.25,1193.199951171875,1108.449951171875,1678.1500244140625,1572.6500244140625,471.25,2355.14990234375,396.7000122070313,2447.39990234375,312.1000061035156,242.5500030517578,836.25,1071.0999755859375,405.8999938964844,432.2000122070313,150.6999969482422,1020.5,3490.449951171875,1420.699951171875,1856.3499755859373,79.30000305175781,375.5499877929688,676.4000244140625,1693.0999755859375,2195.75,4673.9501953125,657.0,1171.5,486.1000061035156,8316.849609375,928.5999755859376,18858.150390625,115.0500030517578,176.9499969482422,3237.800048828125,153.14999389648438,13771.349609375,232.5500030517578,2349.89990234375,688.8499755859375,47.95000076293945,124.72000122070312,172.27499389648438,2223.10009765625,67.80000305175781,529.7999877929688,723.9500122070312,1071.5999755859375,25161.75,3290.39990234375,957.7000122070312,706.2000122070312,419.0,3179.300048828125,1127.1500244140625,2455.64990234375,1534.0,7289.9501953125,1446.4000244140625,770.6500244140625,715.6500244140625,376.5,477.3500061035156
2023-03-20,21327.30078125,1695.5999755859375,,848.6500244140625,666.75,3115.199951171875,365.3999938964844,2855.14990234375,474.2999877929688,3366.10009765625,837.5499877929688,3805.0,5550.7998046875,5933.75,201.6000061035156,158.75,496.9166564941406,754.7999877929688,201.75,18139.30078125,359.6499938964844,4331.85009765625,866.7000122070312,217.0500030517578,1497.300048828125,593.0499877929688,537.0999755859375,2800.199951171875,369.8999938964844,4439.4501953125,2952.0,109.8000030517578,131.4499969482422,960.0,1592.800048828125,1172.699951171875,1090.8499755859375,1680.0999755859375,1561.75,465.25,2339.35009765625,385.75,2511.199951171875,310.6000061035156,247.6000061035156,836.4500122070312,1079.0999755859375,405.6000061035156,426.8999938964844,152.3000030517578,1002.2999877929688,3445.5,1403.6500244140625,1857.75,80.5999984741211,378.7999877929688,668.1500244140625,1699.6500244140625,2177.550048828125,4678.25,646.4000244140625,1167.6500244140625,482.2999877929688,8219.599609375,946.0999755859376,18937.849609375,112.6999969482422,176.0,3228.64990234375,152.3000030517578,13569.5498046875,231.5500030517578,2372.39990234375,655.9500122070312,47.0,120.68000030517578,170.625,2201.25,65.55000305175781,519.2000122070312,710.5999755859375,1074.0999755859375,25076.19921875,3292.25,961.2000122070312,702.5999755859375,410.75,3143.300048828125,1109.0,2459.949951171875,1521.699951171875,7243.2001953125,1448.4000244140625,765.8499755859375,708.0999755859375,367.1499938964844,476.20001220703125
2023-03-21,21287.849609375,1724.5999755859375,,891.0499877929688,664.7999877929688,3116.60009765625,370.8999938964844,2839.10009765625,467.9500122070313,3357.60009765625,855.5999755859375,3905.699951171875,5710.10009765625,6028.75,202.8000030517578,163.0500030517578,495.5833435058594,756.9500122070312,201.1000061035156,18369.75,358.54998779296875,4264.7001953125,862.3499755859375,217.0500030517578,1495.9000244140625,595.5999755859375,532.2999877929688,2767.89990234375,367.4500122070313,4419.35009765625,2934.800048828125,105.0999984741211,135.6999969482422,943.5999755859376,1606.199951171875,1202.3499755859375,1083.9000244140625,1764.199951171875,1579.449951171875,482.75,2349.050048828125,388.5499877929688,2462.60009765625,310.6000061035156,244.75,852.4000244140625,1083.1500244140625,415.8999938964844,440.5,151.85000610351562,1022.8499755859376,3459.550048828125,1390.699951171875,1874.5999755859373,79.55000305175781,376.9500122070313,665.75,1706.8499755859375,2208.449951171875,4674.10009765625,649.4000244140625,1160.300048828125,481.8500061035156,8228.400390625,970.75,18927.400390625,111.3499984741211,177.10000610351562,3181.89990234375,151.5500030517578,13882.2001953125,234.64999389648438,2358.449951171875,678.75,47.75,123.31999969482422,167.3625030517578,2269.699951171875,65.55000305175781,521.8499755859375,717.4500122070312,1097.699951171875,25142.900390625,3313.14990234375,956.2000122070312,700.9000244140625,412.54998779296875,3106.10009765625,1095.6500244140625,2514.050048828125,1515.0,7352.75,1437.9000244140625,770.0499877929688,708.1500244140625,366.3999938964844,478.3500061035156
2023-03-22,21491.650390625,1738.3499755859375,,935.5999755859376,657.1500244140625,3213.199951171875,375.5499877929688,2839.85009765625,478.75,3361.39990234375,849.6500244140625,3923.949951171875,5834.2001953125,6036.75,211.3500061035156,167.39999389648438,495.2083435058594,756.7000122070312,203.6999969482422,18424.19921875,351.79998779296875,4244.4501953125,863.4000244140625,213.9499969482422,1504.5,593.6500244140625,540.1500244140625,2790.64990234375,368.75,4474.9501953125,2946.550048828125,105.4000015258789,139.0,951.4500122070312,1612.9000244140625,1192.699951171875,1081.449951171875,1768.199951171875,1575.800048828125,497.4500122070313,2353.199951171875,392.75,2476.35009765625,317.75,245.4499969482422,860.2000122070312,1081.699951171875,427.7000122070313,439.3999938964844,150.89999389648438,1031.1500244140625,3511.64990234375,1389.25,1888.75,79.5999984741211,377.75,662.25,1705.1500244140625,2213.949951171875,4649.75,658.8499755859375,1164.0999755859375,483.8500061035156,8252.400390625,971.6500244140624,18819.69921875,111.8499984741211,174.35000610351562,3211.699951171875,151.5500030517578,13958.2001953125,232.4499969482422,2377.050048828125,673.6500244140625,47.849998474121094,123.27999877929688,168.0749969482422,2276.60009765625,65.44999694824219,521.5499877929688,727.25,1113.0999755859375,25494.0,3307.39990234375,972.0499877929688,710.9000244140625,416.1000061035156,3130.800048828125,1099.5999755859375,2508.14990234375,1518.5999755859375,7396.64990234375,1440.550048828125,776.2999877929688,716.1500244140625,366.3999938964844,478.6499938964844
2023-03-23,21540.19921875,1738.300048828125,,982.3499755859376,654.9500122070312,3149.75,372.1499938964844,2797.800048828125,486.1499938964844,3373.5,848.7999877929688,3862.949951171875,5833.0498046875,6032.4501953125,212.5,162.6999969482422,479.9583435058594,763.5499877929688,207.0,18427.80078125,348.3500061035156,4242.7001953125,869.0999755859375,213.3500061035156,1520.9000244140625,590.25,539.4000244140625,2803.10009765625,367.6499938964844,4446.9501953125,2927.699951171875,105.0999984741211,137.85000610351562,952.25,1605.949951171875,1190.9000244140625,1065.9000244140625,1743.8499755859375,1563.1500244140625,498.5499877929688,2362.5,398.7999877929688,2485.10009765625,320.25,242.6999969482422,855.4500122070312,1083.9000244140625,418.75,439.0,151.0,1018.25,3518.10009765625,1374.550048828125,1908.949951171875,79.0,380.6499938964844,667.7999877929688,1679.699951171875,2206.64990234375,4601.89990234375,648.5499877929688,1164.949951171875,479.3500061035156,8353.2001953125,981.8499755859376,19044.44921875,110.9499969482422,174.60000610351562,3184.89990234375,152.8000030517578,13830.2001953125,229.3000030517578,2368.10009765625,666.0999755859375,46.849998474121094,121.87999725341797,166.6125030517578,2247.800048828125,65.25,512.75,720.2000122070312,1118.6500244140625,25413.150390625,3324.949951171875,977.6500244140625,707.1500244140625,419.1499938964844,3124.64990234375,1099.449951171875,2519.050048828125,1531.199951171875,7407.9501953125,1436.449951171875,768.75,709.7000122070312,361.5,482.29998779296875
